Date,Open,High,Low,Close,Volume,bitcoin,blockchain,bitcoinrise,buy bitcoin,sell bitcoin
2019-10-09,8229.841,8627.706,8169.299,8595.74,19384942333,7.32,25.5,1.62,1.89,5.2
2019-10-10,8585.28,8625.272,8471.934,8586.474,17618660671,6.6,24.6,0,3.22,3.04
2019-10-11,8585.263,8721.78,8316.182,8321.757,19604381101,6.84,29.1,0,4.2,5.2
2019-10-12,8315.665,8415.242,8313.341,8336.556,14532641605,6,20.1,0,4.2,3.44
2019-10-13,8336.902,8470.988,8276.612,8321.006,13808286059,5.52,18,1.8,4.9,6.88
2019-10-14,8320.832,8390.209,8284.131,8374.687,15151387859,6.36,24.9,0,3.43,2.08
2019-10-15,8373.458,8410.715,8182.707,8205.369,15220412632,6.72,28.2,0,2.24,2.96
2019-10-16,8204.675,8216.812,7985.09,8047.527,16071646996,7.08,25.2,0,3.22,2
2019-10-17,8047.812,8134.832,8000.943,8103.911,14313052244,6.72,28.5,3.15,4.34,6.16
2019-10-18,8100.934,8138.414,7902.164,7973.208,15651592610,6.48,25.5,0,3.64,3.12
2019-10-19,7973.804,8082.629,7944.777,7988.561,13797825640,6,15.6,0,3.92,2.24
2019-10-20,7997.807,8281.818,7949.439,8222.078,15504249442,6,13.5,3.51,2.94,5.68
2019-10-21,8225.115,8296.694,8196.416,8243.721,15868748866,6.6,24.9,0,3.71,3.92
2019-10-22,8243.402,8296.651,8074.463,8078.203,16803377857,6.6,25.2,4.5,4.55,2.88
2019-10-23,8076.229,8093,7469.323,7514.672,21942878958,8.28,25.2,0,3.78,4
2019-10-24,7509.728,7532.868,7446.989,7493.489,16268708849,7.56,27.6,1.53,3.64,8
2019-10-25,7490.703,8691.54,7479.984,8660.7,28705065488,8.76,25.2,0,2.87,4.16
2019-10-26,8667.577,10021.744,8662.622,9244.973,44496255609,12,21.9,9,7,6.96
2019-10-27,9241.707,9749.529,9112.542,9551.715,32593129501,8.64,21.9,3.51,2.59,6.8
2019-10-28,9565.102,9805.118,9256.148,9256.148,30948255332,8.88,25.8,1.53,4.76,3.92
2019-10-29,9248.44,9516.181,9232.648,9427.688,28426779937,8.64,30,4.68,4.41,2
2019-10-30,9422.463,9426.874,9085.37,9205.727,27706531577,7.44,29.1,1.53,3.85,1.92
2019-10-31,9202.458,9383.161,9028.718,9199.585,26583653947,7.2,24.6,0,4.69,5.12
2019-11-01,9193.992,9275.657,9132.048,9261.104,24324691031,8.03,22.5,0,4.13,3.2
2019-11-02,9259.783,9377.486,9249.588,9324.718,21242676385,7.15,22.8,5.7,3.43,5.68
2019-11-03,9324.787,9379.807,9141.252,9235.354,21132220847,6.93,22.8,5.7,4.2,4.56
2019-11-04,9235.607,9505.052,9191.485,9412.612,26170255634,8.14,23.7,5,3.92,5.04
2019-11-05,9413.005,9457.418,9256.932,9342.527,26198609048,8.69,30,0,3.5,4
2019-11-06,9340.864,9423.237,9305.909,9360.88,23133895765,7.81,24.9,0,4.2,5.04
2019-11-07,9352.394,9368.477,9202.354,9267.562,22700383839,7.81,28.5,0,7,6.08
2019-11-08,9265.368,9272.76,8775.534,8804.881,24333037836,8.03,25.8,0,3.5,1.04
2019-11-09,8809.469,8891.818,8793.163,8813.582,17578630606,7.15,16.2,5.8,5.67,3.44
2019-11-10,8812.489,9103.826,8806.162,9055.526,20587919881,6.71,16.8,0,3.08,3.36
2019-11-11,9056.918,9081.279,8700.608,8757.788,20265510765,7.48,24.9,0,3.43,4.08
2019-11-12,8759.752,8853.769,8685.428,8815.662,20309769107,6.93,26.7,0,4.62,4.96
2019-11-13,8812.033,8836.842,8761.651,8808.263,17545755405,7.26,24.3,5,4.2,3.04
2019-11-14,8811.937,8826.943,8692.552,8708.095,19084739975,7.04,23.7,0,2.87,2
2019-11-15,8705.708,8730.873,8484.844,8491.992,21796856471,7.04,24.3,5.1,3.29,5.2
2019-11-16,8491.166,8591.997,8473.974,8550.761,16495389808,6.16,20.4,0,4.06,2.32
2019-11-17,8549.471,8727.789,8500.968,8577.976,18668638897,6.82,17.1,0,4.97,2.32
2019-11-18,8573.98,8653.28,8273.573,8309.286,21579470673,7.26,21.6,0,2.87,8
2019-11-19,8305.135,8408.517,8099.963,8206.146,21083613816,8.03,27.6,5,3.36,4
2019-11-20,8203.613,8237.24,8010.512,8027.268,20764300437,7.26,23.1,0,4.41,3.12
2019-11-21,8023.645,8110.098,7597.382,7642.75,22514243371,8.47,23.4,0,5.74,3.12
2019-11-22,7643.569,7697.383,6936.707,7296.578,34242315785,11,24.6,0,4.55,5.2
2019-11-23,7296.165,7442.259,7151.418,7397.797,21008924418,8.58,15.6,5.7,5.04,3.36
2019-11-24,7398.634,7408.577,7029.289,7047.917,30433517289,8.14,16.8,5.6,4.13,2.24
2019-11-25,7039.977,7319.857,6617.167,7146.134,42685231262,10.45,24.9,5,4.06,1.04
2019-11-26,7145.159,7320.23,7098.572,7218.371,21129505542,9.13,22.2,10,3.85,2
2019-11-27,7220.881,7619.693,6974.174,7531.664,23991412764,9.02,26.1,0,4.06,3.04
2019-11-28,7536.82,7730.073,7454.122,7463.106,19050116751,8.8,21.6,5.1,4.55,3.04
2019-11-29,7466.727,7781.18,7460.756,7761.244,19709695456,7.59,16.8,5,3.15,2.08
2019-11-30,7764.057,7836.102,7515.85,7569.63,17158194786,7.26,17.7,0,3.43,2.24
2019-12-01,7571.616,7571.616,7291.342,7424.292,18720708479,8.25,12.96,0,2.52,1.89
2019-12-02,7424.036,7474.819,7233.399,7321.988,17082040706,9.13,18.48,0,3.78,3.36
2019-12-03,7323.976,7418.859,7229.357,7320.146,14797485769,9.57,24,5.13,3.5,0.84
2019-12-04,7320.125,7539.785,7170.923,7252.035,21664240918,9.24,22.32,2.52,3.71,5.18
2019-12-05,7253.242,7743.432,7232.677,7448.308,18816085231,9.24,21.84,0,3.78,3.43
2019-12-06,7450.562,7546.997,7392.175,7546.997,18104466307,8.47,18.48,2.7,3.22,1.82
2019-12-07,7547.266,7589.952,7525.711,7556.238,15453520564,8.03,12.96,0,4.13,6.02
2019-12-08,7551.339,7634.606,7476.091,7564.345,15409908086,7.7,15.36,0,3.71,0.98
2019-12-09,7561.795,7618.092,7365.985,7400.899,17872021272,7.92,19.2,2.61,4.34,2.66
2019-12-10,7397.134,7424.023,7246.044,7278.12,18249031195,8.8,18.96,0,3.85,4.41
2019-12-11,7277.198,7324.156,7195.527,7217.427,16350490689,8.58,18.48,0,3.71,4.27
2019-12-12,7216.739,7266.64,7164.741,7243.134,18927080224,8.69,21.36,2.61,4.9,0.91
2019-12-13,7244.662,7293.561,7227.123,7269.685,17125736940,8.8,18.24,2.7,4.62,4.48
2019-12-14,7268.903,7308.836,7097.209,7124.674,17137029730,8.25,16.32,0,4.48,2.94
2019-12-15,7124.24,7181.076,6924.376,7152.302,16881129804,7.59,11.76,0,3.85,1.96
2019-12-16,7153.663,7171.169,6903.683,6932.48,20213265950,9.46,17.28,2.61,4.41,1.75
2019-12-17,6931.315,6964.075,6587.974,6640.515,22363804217,10.56,19.68,0,4.69,7
2019-12-18,6647.698,7324.985,6540.049,7276.803,31836522778,10.67,20.88,5.13,5.95,7
2019-12-19,7277.591,7346.603,7041.382,7202.844,25904604416,11,14.4,5.4,3.29,1.75
2019-12-20,7208.637,7257.922,7086.124,7218.816,22633815180,9.46,17.04,0,5.39,3.71
2019-12-21,7220.594,7223.226,7112.736,7191.159,19312552168,8.8,9.12,9,4.76,3.99
2019-12-22,7191.188,7518.033,7167.179,7511.589,23134537956,8.58,10.56,0,4.76,0.98
2019-12-23,7508.902,7656.176,7326.192,7355.628,27831788041,10.12,17.52,2.79,7,1.89
2019-12-24,7354.393,7535.717,7269.529,7322.532,22991622105,8.58,13.92,3.06,3.15,5.11
2019-12-25,7325.756,7357.02,7220.991,7275.156,21559505149,8.58,10.56,0,2.94,0
2019-12-26,7274.799,7388.303,7200.387,7238.967,22787010034,8.8,12.48,2.88,4.55,3.85
2019-12-27,7238.141,7363.529,7189.934,7290.088,22777360996,8.36,15.84,0,4.13,2.87
2019-12-28,7289.031,7399.041,7286.905,7317.99,21365673026,8.47,12.48,2.97,4.62,4.06
2019-12-29,7317.647,7513.948,7279.865,7422.653,22445257702,8.25,12.72,0,6.23,4.97
2019-12-30,7420.273,7454.824,7276.308,7292.995,22874131672,7.81,14.88,0,4.76,3.71
2019-12-31,7294.439,7335.29,7169.778,7193.599,21167946112,8.36,14.88,0,4.69,3.99
2020-01-01,7194.892,7254.331,7174.944,7200.174,18565664997,7.32,10.4,0,4.4,2.6
2020-01-02,7202.551,7212.155,6935.27,6985.47,20802083465,8.16,16.12,0,5.84,2.2
2020-01-03,6984.429,7413.715,6914.996,7344.884,28111481032,8.76,18.2,6.21,6.08,3.2
2020-01-04,7345.375,7427.386,7309.514,7410.657,18444271275,8.64,13.26,0,5.92,4.6
2020-01-05,7410.452,7544.497,7400.536,7411.317,19725074095,8.64,15.34,3.42,7.44,7
2020-01-06,7410.452,7781.867,7409.293,7769.219,23276261598,9.6,18.2,3.06,6.48,3.2
2020-01-07,7768.682,8178.216,7768.228,8163.692,28767291327,10.56,21.58,2.97,6.56,5.1
2020-01-08,8161.936,8396.738,7956.774,8079.863,31672559265,12,23.4,2.97,5.28,2.1
2020-01-09,8082.296,8082.296,7842.404,7879.071,24045990466,9.96,23.14,0,7.68,7.2
2020-01-10,7878.308,8166.554,7726.775,8166.554,28714583844,9.72,21.32,0,5.36,4.2
2020-01-11,8162.191,8218.359,8029.642,8037.538,25521165085,9.24,15.86,3.33,6.32,4.6
2020-01-12,8033.262,8200.063,8009.059,8192.494,22903438381,7.92,16.64,6.66,5.04,5.8
2020-01-13,8189.772,8197.788,8079.701,8144.194,22482910688,9.12,19.76,2.79,6.64,5.6
2020-01-14,8140.933,8879.512,8140.933,8827.765,44841784107,11.64,23.4,0,5.44,5.4
2020-01-15,8825.344,8890.117,8657.188,8807.011,40102834650,11.4,19.76,0,8,10
2020-01-16,8812.481,8846.461,8612.096,8723.786,31313981931,10.32,26,9,6.96,5.2
2020-01-17,8725.21,8958.122,8677.316,8929.038,36372139320,9.96,20.8,0,3.84,4.2
2020-01-18,8927.212,9012.198,8827.332,8942.809,32337772627,9.48,16.9,3.33,5.36,5.7
2020-01-19,8941.445,9164.362,8620.08,8706.245,34217320471,10.44,14.3,0,4.96,2.3
2020-01-20,8704.632,8745.591,8560.474,8657.643,26422375678,9.6,20.8,0,6.4,1
2020-01-21,8658.991,8755.706,8544.521,8745.895,24097418512,9,24.7,0,4.88,5.2
2020-01-22,8744.211,8792.994,8636.747,8680.876,22600204051,8.88,24.44,0,4.56,3.1
2020-01-23,8680.65,8687.747,8333.638,8406.516,25770680779,9.24,23.4,0,4.64,1
2020-01-24,8405.567,8514.667,8266.841,8445.435,24397913026,7.8,20.54,0,4.8,4.2
2020-01-25,8440.119,8458.453,8296.219,8367.848,19647331549,8.16,16.12,0,7.36,4.6
2020-01-26,8364.41,8602.401,8325.498,8596.83,22177678796,7.8,16.12,3.33,4.32,6.8
2020-01-27,8597.309,8977.727,8597.309,8909.819,28647338393,9.36,19.5,8.64,4.24,3
2020-01-28,8912.524,9358.59,8908.447,9358.59,34398744403,10.68,19.76,0,4.16,6
2020-01-29,9357.471,9406.432,9269.468,9316.63,30682598115,11.4,20.02,2.97,4.72,7
2020-01-30,9316.017,9553.126,9230.897,9508.993,32378792851,10.56,18.72,0,7.84,7.2
2020-01-31,9508.313,9521.706,9230.776,9350.529,29432489719,10.08,21.58,0,5.12,5.3
2020-02-01,9346.357,9439.323,9313.239,9392.875,25922656496,9.66,15.39,3.42,5.4,4
2020-02-02,9389.82,9468.798,9217.824,9344.365,30835736946,9.52,14.04,0,4.23,6.9
2020-02-03,9344.684,9540.372,9248.634,9293.521,30934096509,10.22,20.25,0,4.05,0
2020-02-04,9292.842,9331.266,9112.812,9180.963,29893183716,10.64,21.33,9,5.94,4.4
2020-02-05,9183.416,9701.3,9163.704,9613.424,35222060874,11.06,26.46,3.06,5.94,7
2020-02-06,9617.821,9824.619,9539.818,9729.802,37628823716,11.62,23.76,3.06,4.95,6.2
2020-02-07,9726.003,9834.717,9726.003,9795.943,34522718159,11.62,23.22,0,4.5,6.3
2020-02-08,9793.07,9876.749,9678.91,9865.119,35172043762,10.78,17.28,0,4.14,2.9
2020-02-09,9863.895,10129.436,9850.393,10116.674,35807884663,13.86,16.74,6.75,9,7.8
2020-02-10,10115.56,10165.766,9784.563,9856.611,39386548075,12.18,21.87,2.97,4.41,5.1
2020-02-11,9855.892,10210.053,9729.335,10208.236,37648059389,12.88,23.49,0,4.41,6
2020-02-12,10202.388,10393.611,10202.388,10326.055,43444303830,14,25.11,0,5.49,6
2020-02-13,10323.961,10457.627,10116.161,10214.38,49356071373,13.44,23.76,2.97,5.31,4.3
2020-02-14,10211.551,10321.996,10125.534,10312.116,43338264162,12.04,22.41,0,3.87,2.7
2020-02-15,10313.856,10341.556,9874.428,9889.425,43865054831,11.34,17.82,0,5.13,7.8
2020-02-16,9889.18,10053.969,9722.387,9934.434,43374780305,11.06,18.9,0,3.78,3.9
2020-02-17,9936.561,9938.815,9507.638,9690.143,45998298413,12.18,23.49,0,3.87,3.5
2020-02-18,9691.23,10161.936,9632.383,10141.996,47271023953,11.62,23.49,0,6.57,2.5
2020-02-19,10143.799,10191.676,9611.224,9633.387,46992019710,11.76,27,0,4.41,2.6
2020-02-20,9629.325,9643.217,9507.9,9608.476,44925260237,11.34,21.33,5.85,3.51,3.4
2020-02-21,9611.782,9723.015,9589.743,9686.441,40930547513,10.92,23.49,3.15,4.32,3.6
2020-02-22,9687.707,9698.231,9600.729,9663.182,35838025154,9.52,16.74,0,3.51,1
2020-02-23,9663.318,9937.404,9657.791,9924.516,41185185761,9.94,18.63,3.33,6.39,1.9
2020-02-24,9921.583,9951.746,9537.043,9650.175,45080496648,11.2,22.14,5.94,4.59,2.6
2020-02-25,9651.312,9652.737,9305.021,9341.705,42515259129,11.48,20.25,2.97,5.67,2.6
2020-02-26,9338.29,9354.778,8704.427,8820.522,50420050762,12.6,23.22,0,4.59,2.5
2020-02-27,8825.094,8932.893,8577.199,8784.494,45470195695,11.9,23.49,0,4.68,10
2020-02-28,8788.729,8890.456,8492.933,8672.455,44605450443,13.16,19.44,3.06,4.05,3.5
2020-02-29,8671.213,8775.632,8599.509,8599.509,35792392544,10.5,17.55,0,7.83,5.7
2020-03-01,8599.759,8726.797,8471.213,8562.454,35349164300,5.51,11.66,8.58,3.63,6.4
2020-03-02,8563.265,8921.309,8532.631,8869.67,42857674409,6.08,20.24,3.77,4.07,3.7
2020-03-03,8865.388,8901.599,8704.99,8787.786,42386715821,5.7,20.24,7.54,4.4,6.5
2020-03-04,8788.542,8843.366,8712.432,8755.246,34746706368,6.08,20.24,3.77,5.61,8.4
2020-03-05,8760.285,9142.055,8757.254,9078.763,39698054597,6.27,22,7.8,2.97,4.7
2020-03-06,9078.309,9167.695,9032.079,9122.546,40826885651,5.89,20.68,0,3.85,5.8
2020-03-07,9121.601,9163.221,8890.744,8909.954,36216930370,5.13,13.64,0,3.52,6.4
2020-03-08,8908.206,8914.344,8105.253,8108.116,39973102121,5.89,14.3,4.29,3.85,2.1
2020-03-09,8111.146,8177.793,7690.098,7923.645,46936995808,9.88,17.6,0,4.95,2.8
2020-03-10,7922.147,8136.945,7814.763,7909.729,42213940994,7.41,18.48,0,5.39,6.5
2020-03-11,7910.09,7950.814,7642.812,7911.43,38682762605,6.65,15.62,3.77,2.86,4.5
2020-03-12,7913.616,7929.116,4860.354,4970.788,53980357243,13.49,17.6,11.18,6.27,10
2020-03-13,5017.831,5838.115,4106.981,5563.707,74156772075,19,15.62,3.9,11,7.6
2020-03-14,5573.078,5625.227,5125.069,5200.366,36154506008,11.59,12.76,13,8.36,8.5
2020-03-15,5201.067,5836.645,5169.283,5392.315,33997889639,10.45,11.22,8.71,5.61,4.2
2020-03-16,5385.229,5385.229,4575.358,5014.48,45368026430,13.3,16.06,11.18,8.25,4.6
2020-03-17,5002.578,5371.349,4981.909,5225.629,38622642935,11.21,14.52,3.77,6.05,4.6
2020-03-18,5227.114,5331.834,5069.336,5238.438,37878801016,10.07,13.2,7.54,4.51,4.6
2020-03-19,5245.417,6329.736,5236.969,6191.193,51000731797,10.83,14.08,7.67,5.28,7.5
2020-03-20,6191.654,6844.262,5865.782,6198.778,54442976103,11.21,14.96,3.77,6.82,1.8
2020-03-21,6206.521,6378.135,5932.823,6185.066,42494390880,9.88,13.64,0,6.16,6.2
2020-03-22,6185.558,6359.697,5823.714,5830.255,40099664740,8.55,13.42,0,4.73,8.2
2020-03-23,5831.375,6443.935,5785.004,6416.315,46491916000,9.31,13.86,7.02,3.63,3.4
2020-03-24,6436.643,6789.023,6411.066,6734.804,48221910672,8.93,15.62,0,5.5,3.6
2020-03-25,6738.717,6892.511,6536.926,6681.063,44590107888,8.17,15.18,3.77,4.95,5.5
2020-03-26,6675.171,6735.464,6590.963,6716.44,35319797642,7.6,13.64,3.77,4.29,1.8
2020-03-27,6719.389,6793.836,6466.702,6469.798,34585598367,7.22,15.4,7.15,4.07,1.8
2020-03-28,6467.254,6467.501,6117.838,6242.194,34885225901,7.41,13.2,12.22,5.06,6
2020-03-29,6245.625,6250.467,5920.086,5922.043,28373690931,7.22,13.42,0,3.74,5
2020-03-30,5925.539,6517.196,5903.234,6429.842,37101651525,7.22,18.7,3.51,5.17,3.5
2020-03-31,6430.606,6504.515,6374.162,6438.645,32786468812,6.27,16.94,0,4.95,3.5
2020-04-01,6437.319,6612.574,6202.374,6606.776,40346426266,9.28,17.42,0,6,7.68
2020-04-02,6606.776,7088.248,6595.918,6793.625,47660646124,10.56,22.1,3.36,6.48,4.8
2020-04-03,6797.396,7003.221,6673.336,6733.387,38976504903,9.92,17.94,14,7.44,11.88
2020-04-04,6738.383,6878.954,6696.485,6867.527,33185988584,9.12,18.98,7.84,5.88,4.44
2020-04-05,6862.538,6883.414,6715.929,6791.129,29510409856,9.12,18.72,0,7.2,4.44
2020-04-06,6788.05,7271.781,6782.89,7271.781,46896904615,10.4,21.84,0,5.76,0
2020-04-07,7273.644,7427.939,7136.714,7176.415,44243482668,10.56,19.24,10.36,6.12,4.92
2020-04-08,7179.283,7356.224,7153.306,7334.099,37563249549,9.76,21.32,7,7.08,4.92
2020-04-09,7337.966,7341.448,7179.094,7302.089,34815139178,9.76,22.88,3.5,8.76,3
2020-04-10,7303.815,7303.815,6802.475,6865.493,43622840992,10.08,21.06,0,8.28,5.28
2020-04-11,6867.44,6926.07,6789.921,6859.083,31222085946,9.12,16.9,0,6.6,6.72
2020-04-12,6858.068,7119.947,6811.078,6971.092,35759567632,9.12,20.28,3.92,7.56,3.36
2020-04-13,6965.617,6965.617,6668.26,6845.038,38619308647,9.76,19.24,3.5,5.64,8.04
2020-04-14,6843.282,6958.557,6793.821,6842.428,34110434052,9.6,26,3.5,6.24,7.8
2020-04-15,6845.562,6928.665,6633.403,6642.11,32288311031,9.6,21.58,3.5,7.8,1.92
2020-04-16,6640.454,7134.451,6555.504,7116.804,46783242377,10.08,22.36,10.22,5.88,2.88
2020-04-17,6866.373,7202.204,6822.376,7187.235,39615215382,9.28,21.58,6.86,6.36,3.96
2020-04-18,7092.292,7269.957,7089.247,7257.665,32447188386,9.28,21.32,3.92,6.48,3.24
2020-04-19,7260.922,7280.522,7167.055,7189.425,31311210215,8.32,18.72,0,5.64,5.52
2020-04-20,7186.874,7240.291,6835.503,6881.958,37747113936,9.12,19.5,3.36,9.12,3.84
2020-04-21,6879.784,6934.552,6834.442,6880.323,32589741511,9.12,19.5,0,5.16,8.64
2020-04-22,6879.44,7145.866,6867.782,7117.208,33249153866,8.64,23.66,13.72,6.84,1.92
2020-04-23,7121.306,7491.785,7081.595,7429.725,43500782316,9.92,24.7,3.36,7.92,3.72
2020-04-24,7434.182,7574.196,7434.182,7550.901,34636526286,9.76,22.62,0,6.6,3.96
2020-04-25,7550.483,7641.364,7521.672,7569.936,32941541447,9.92,19.5,3.92,8.52,9
2020-04-26,7570.139,7700.594,7561.408,7679.867,33070154491,9.92,24.44,3.92,10.2,9.96
2020-04-27,7679.419,7795.601,7679.419,7795.601,36162144725,10.08,20.8,0,7.32,6.84
2020-04-28,7796.97,7814.527,7730.807,7807.059,33187959921,9.6,22.1,3.5,6.84,7.8
2020-04-29,7806.712,8871.754,7786.049,8801.038,60201052203,13.76,25.48,13.44,7.92,7.56
2020-04-30,8797.67,9440.65,8533.256,8658.554,66964629541,16,24.7,6.58,12,12
2020-05-01,8672.782,9048.023,8667.764,8864.767,44068389997,11.2,24.92,4.9,7.67,9.66
2020-05-02,8869.058,9007.188,8811.366,8988.597,40134388683,10.2,19.6,10.36,8.58,4.06
2020-05-03,8983.614,9167.781,8830.972,8897.469,47101785174,10.2,23.52,5.18,6.63,6.86
2020-05-04,8895.745,8956.906,8645.024,8912.654,45718796276,9.8,22.96,4.48,7.15,4.76
2020-05-05,8912.832,9062.415,8856.827,9003.07,43148462663,10,25.2,12.6,6.89,3.36
2020-05-06,9007.441,9411.468,8966.706,9268.762,49371886931,11.2,24.36,0,9.23,6.58
2020-05-07,9261.896,9992.664,9138.322,9951.519,61112700562,13.6,23.52,0,7.41,4.9
2020-05-08,9936.162,9996.743,9767.173,9842.666,51780748042,14.6,21.56,9.66,10.27,6.86
2020-05-09,9840.906,9913.863,9580.645,9593.896,46566121841,13,24.36,10.5,10.27,6.3
2020-05-10,9591.169,9595.581,8395.107,8756.431,63325279337,16.6,24.64,5.32,13,14
2020-05-11,8755.535,9033.471,8374.323,8601.796,57119858802,20,23.52,13.72,10.53,4.76
2020-05-12,8610.386,8949.898,8569.644,8804.478,42142717533,14.8,25.48,9.1,7.54,1.26
2020-05-13,8805.388,9317.879,8805.388,9269.987,45558144023,12.4,24.92,0,8.32,3.08
2020-05-14,9271.329,9793.269,9255.035,9733.722,56426907637,12.4,22.68,9.1,7.8,4.2
2020-05-15,9734.291,9755.828,9261.398,9328.197,48158802327,10.6,28,0,8.06,3.08
2020-05-16,9333.24,9564.205,9260.694,9377.014,36164766408,9.8,23.8,5.32,5.72,2.8
2020-05-17,9374.93,9823.002,9349.546,9670.739,40084250663,10.6,18.48,0,8.58,4.9
2020-05-18,9675.695,9906.03,9570.359,9726.575,41827139896,10,21.84,9.1,7.8,4.76
2020-05-19,9727.063,9836.048,9539.624,9729.038,39254288955,9,25.2,0,6.63,3.08
2020-05-20,9725.329,9804.794,9447.201,9522.981,36546239703,9,22.96,0,7.28,4.2
2020-05-21,9522.74,9555.242,8869.931,9081.762,39326160532,10.2,24.64,4.76,6.24,2.52
2020-05-22,9080.335,9232.937,9008.639,9182.577,29810773699,9.2,22.12,4.76,6.37,1.26
2020-05-23,9185.062,9302.502,9118.108,9209.287,27727866812,8,20.16,0,6.37,5.6
2020-05-24,9212.283,9288.404,8787.251,8790.368,32518803300,8.2,20.44,5.32,7.41,3.5
2020-05-25,8786.107,8951.006,8719.668,8906.935,31288157264,9,18.2,4.9,5.98,5.74
2020-05-26,8909.586,8991.968,8757.294,8835.053,29584186947,8.8,21,14,6.76,3.08
2020-05-27,8837.381,9203.32,8834.157,9181.018,32740536902,7.8,26.32,9.24,4.81,1.82
2020-05-28,9184.945,9546.319,9148.457,9525.751,34367073114,8,25.2,4.62,6.11,4.9
2020-05-29,9528.355,9573.667,9379.339,9439.124,32896642044,8.2,21,0,4.94,3.78
2020-05-30,9438.914,9704.03,9366.729,9700.414,32722975141,7.8,15.12,5.32,5.98,1.4
2020-05-31,9700.105,9700.344,9432.297,9461.059,27773290299,7.6,22.4,5.46,4.68,2.8
2020-06-01,9463.605,10199.565,9450.899,10167.269,35198901068,9.1,19.5,0,6.6,6.9
2020-06-02,10162.974,10182.341,9460.571,9529.804,39137252109,13,19,7,8.1,3.9
2020-06-03,9533.761,9682.859,9471.847,9656.718,25007459262,9.75,22.25,1.68,8.5,10
2020-06-04,9655.854,9887.61,9525.247,9800.637,25921805072,9.36,22.75,0,6,5.5
2020-06-05,9800.216,9869.237,9663.217,9665.533,23509628646,8.97,19.5,0,6.4,4.7
2020-06-06,9664.904,9773.432,9591.024,9653.68,20438419222,8.58,17.25,0,8.3,3.3
2020-06-07,9653.003,9768.498,9458.15,9758.853,25015250846,8.84,19,0,9.2,7.8
2020-06-08,9760.063,9782.307,9675.886,9771.489,21486346312,8.58,23.25,3.29,6.4,5.5
2020-06-09,9774.36,9836.369,9664.72,9795.7,23717842783,8.45,21.75,0,8.5,8.2
2020-06-10,9794.119,9908.896,9728.291,9870.095,25706567601,8.58,20.75,1.75,6.8,6.7
2020-06-11,9870.078,9938.298,9263.069,9321.781,30247143440,10.14,23.75,0,6.3,3
2020-06-12,9320.69,9540.466,9285.852,9480.844,22610564515,9.23,19.25,0,8.8,8.2
2020-06-13,9480.735,9493.212,9396.01,9475.277,17564322315,8.19,16.5,2.03,6.7,6.7
2020-06-14,9477.554,9482.271,9347.594,9386.788,18991732746,8.32,20,0,9.2,1.1
2020-06-15,9386.035,9504.86,8990.176,9450.702,26699704768,8.97,20.75,0,7.9,4.9
2020-06-16,9454.267,9579.431,9400.445,9538.024,21565537209,8.58,22.25,1.75,7.3,4.7
2020-06-17,9533.784,9540.423,9327.34,9480.255,20177709879,8.45,22,3.57,7,6.9
2020-06-18,9481.567,9482.782,9328.396,9411.841,17770083003,7.93,25,1.82,7.4,5
2020-06-19,9410.294,9440.876,9274.296,9288.019,19632223107,7.54,22,1.89,7.3,4.1
2020-06-20,9290.96,9394.972,9247.38,9332.341,17130541557,7.28,18.25,0,6.4,8
2020-06-21,9330.927,9401.107,9300.431,9303.63,15324301169,7.28,18,2.03,6.2,7.9
2020-06-22,9300.915,9655.073,9296.872,9648.718,21104009514,7.93,20.5,0,10,4
2020-06-23,9644.076,9670.541,9547.247,9629.658,17006433272,8.45,25,1.82,6,6.1
2020-06-24,9632.149,9680.367,9278.233,9313.61,18961716076,8.32,19.75,0,7.6,6.1
2020-06-25,9314.127,9340.161,9095.324,9264.813,18616048626,8.32,19.5,0,7.1,3.1
2020-06-26,9260.995,9310.517,9101.738,9162.918,18341465837,8.32,20.25,1.89,7.4,6.3
2020-06-27,9167.824,9207.811,8998.217,9045.391,17273093144,7.93,13.25,0,8.2,6.9
2020-06-28,9048.461,9197.547,8975.525,9143.582,14560870760,7.8,14.75,0,5.6,5.6
2020-06-29,9140.029,9237.573,9041.876,9190.854,16460547078,7.8,20.5,1.82,5.9,3.1
2020-06-30,9185.581,9217.836,9084.838,9137.993,15735797744,7.93,21.75,3.57,7.4,2
2020-07-01,9145.985,9309.755,9104.735,9228.325,15971550355,7.14,23.52,3.41,5.5,4.2
2020-07-02,9231.14,9274.963,9036.623,9123.41,16338916796,7,24.36,3.41,6.82,4.2
2020-07-03,9124.843,9202.345,9058.795,9087.304,13078970999,7,18.76,7.15,8.14,3.48
2020-07-04,9084.233,9183.296,9053.63,9132.488,12290528515,6.3,18.48,0,7.59,1.92
2020-07-05,9126.091,9162.184,8977.016,9073.942,12903406143,7,17.08,3.96,8.25,8.52
2020-07-06,9072.85,9375.475,9058.664,9375.475,17889263252,6.86,21.84,0,8.14,4.92
2020-07-07,9349.161,9360.617,9201.815,9252.277,13839652595,7,22.4,0,7.7,2.52
2020-07-08,9253.021,9450.336,9249.5,9428.333,19702359883,7.42,22.96,0,9.13,6.6
2020-07-09,9427.994,9431.379,9234.999,9277.968,18000702524,7.14,23.8,3.52,7.81,4.2
2020-07-10,9273.357,9287.472,9118.002,9278.808,16860035605,6.72,22.4,3.63,8.47,4.44
2020-07-11,9277.512,9293.532,9199.485,9240.347,13249910444,6.3,16.52,3.96,8.25,3.84
